indice_global,indice_estricto,título,director,año,duración,género,rating,metascore,recaudación(M)
1995,789,The Game,David Fincher,1997,129,Thriller,7.7,63,48.32
1996,790,The Count of Monte Cristo,Kevin Reynolds,2002,131,Acción,7.7,61,54.23
1997,790,The Count of Monte Cristo,Kevin Reynolds,2002,131,Aventura,7.7,61,54.23
1998,790,The Count of Monte Cristo,Kevin Reynolds,2002,131,Drama,7.7,61,54.23
1999,791,Mr. Nobody,Jaco Van Dormael,2009,141,Drama,7.7,63,0.0
2000,791,Mr. Nobody,Jaco Van Dormael,2009,141,Fantasía,7.7,63,0.0
2001,791,Mr. Nobody,Jaco Van Dormael,2009,141,Romance,7.7,63,0.0
2002,792,The Lego Movie,Phil Lord,2014,100,Animación,7.7,83,257.76
2003,792,The Lego Movie,Phil Lord,2014,100,Acción,7.7,83,257.76
2004,792,The Lego Movie,Phil Lord,2014,100,Aventura,7.7,83,257.76
2005,793,Philadelphia,Jonathan Demme,1993,125,Drama,7.7,66,77.32
2006,794,Tangled,Nathan Greno,2010,100,Animación,7.7,71,200.82
2007,794,Tangled,Nathan Greno,2010,100,Aventura,7.7,71,200.82
2008,794,Tangled,Nathan Greno,2010,100,Comedia,7.7,71,200.82
2009,795,Man on Fire,Tony Scott,2004,146,Acción,7.7,47,77.91
2010,795,Man on Fire,Tony Scott,2004,146,Crimen,7.7,47,77.91
2011,795,Man on Fire,Tony Scott,2004,146,Drama,7.7,47,77.91
2012,796,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. IÃ±Ã¡rritu,2014,119,Comedia,7.7,87,42.34
2013,796,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. IÃ±Ã¡rritu,2014,119,Drama,7.7,87,42.34
2014,797,Deliverance,John Boorman,1972,109,Aventura,7.7,80,7.06
2015,797,Deliverance,John Boorman,1972,109,Drama,7.7,80,7.06
2016,797,Deliverance,John Boorman,1972,109,Thriller,7.7,80,7.06
2017,798,First Blood,Ted Kotcheff,1982,93,Acción,7.7,61,47.21
2018,798,First Blood,Ted Kotcheff,1982,93,Aventura,7.7,61,47.21
2019,798,First Blood,Ted Kotcheff,1982,93,Thriller,7.7,61,47.21
2020,799,Sense and Sensibility,Ang Lee,1995,136,Drama,7.7,84,43.18
2021,799,Sense and Sensibility,Ang Lee,1995,136,Romance,7.7,84,43.18
2022,800,Star Trek II: The Wrath of Khan,Nicholas Meyer,1982,113,Acción,7.7,68,78.91
2023,800,Star Trek II: The Wrath of Khan,Nicholas Meyer,1982,113,Aventura,7.7,68,78.91
2024,800,Star Trek II: The Wrath of Khan,Nicholas Meyer,1982,113,Ciencia Ficción,7.7,68,78.91
2025,801,The Fault in Our Stars,Josh Boone,2014,126,Drama,7.7,69,124.87
2026,801,The Fault in Our Stars,Josh Boone,2014,126,Romance,7.7,69,124.87
2027,802,The Bourne Supremacy,Paul Greengrass,2004,108,Acción,7.7,73,176.24
2028,802,The Bourne Supremacy,Paul Greengrass,2004,108,Misterio,7.7,73,176.24
2029,802,The Bourne Supremacy,Paul Greengrass,2004,108,Thriller,7.7,73,176.24
2030,803,Wreck-It Ralph,Rich Moore,2012,101,Animación,7.7,72,189.42
2031,803,Wreck-It Ralph,Rich Moore,2012,101,Aventura,7.7,72,189.42
2032,803,Wreck-It Ralph,Rich Moore,2012,101,Comedia,7.7,72,189.42
2033,804,Apollo 13,Ron Howard,1995,140,Aventura,7.7,77,173.84
2034,804,Apollo 13,Ron Howard,1995,140,Drama,7.7,77,173.84
2035,804,Apollo 13,Ron Howard,1995,140,Historia,7.7,77,173.84
2036,805,Midnight in Paris,Woody Allen,2011,94,Comedia,7.7,81,56.82
2037,805,Midnight in Paris,Woody Allen,2011,94,Fantasía,7.7,81,56.82
2038,805,Midnight in Paris,Woody Allen,2011,94,Romance,7.7,81,56.82
2039,806,Toy Story 4,Josh Cooley,2019,100,Animación,7.7,84,434.04
2040,806,Toy Story 4,Josh Cooley,2019,100,Aventura,7.7,84,434.04
2041,806,Toy Story 4,Josh Cooley,2019,100,Comedia,7.7,84,434.04
2042,807,Halloween,John Carpenter,1978,91,Terror,7.7,87,47.0
2043,807,Halloween,John Carpenter,1978,91,Thriller,7.7,87,47.0
2044,808,Another Round,Thomas Vinterberg,2020,117,Drama,7.7,79,0.0
2045,809,The Machinist,Brad Anderson,2004,101,Drama,7.7,61,1.08
2046,809,The Machinist,Brad Anderson,2004,101,Thriller,7.7,61,1.08
"2047,810,""O Brother, Where Art Thou?"",Joel Coen,2000,107,Aventura,7.7,69,45.51"
"2048,810,""O Brother, Where Art Thou?"",Joel Coen,2000,107,Comedia,7.7,69,45.51"
"2049,810,""O Brother, Where Art Thou?"",Joel Coen,2000,107,Crimen,7.7,69,45.51"
2050,811,Crash,Paul Haggis,2004,112,Crimen,7.7,66,54.58
2051,811,Crash,Paul Haggis,2004,112,Drama,7.7,66,54.58
2052,811,Crash,Paul Haggis,2004,112,Thriller,7.7,66,54.58
2053,812,What's Eating Gilbert Grape,Lasse HallstrÃ¶m,1993,118,Drama,7.7,73,9.17
2054,813,The Magnificent Seven,John Sturges,1960,128,Acción,7.7,74,4.91
2055,813,The Magnificent Seven,John Sturges,1960,128,Aventura,7.7,74,4.91
2056,813,The Magnificent Seven,John Sturges,1960,128,Drama,7.7,74,4.91
2057,814,The French Connection,William Friedkin,1971,104,Acción,7.7,94,15.63
2058,814,The French Connection,William Friedkin,1971,104,Crimen,7.7,94,15.63
2059,814,The French Connection,William Friedkin,1971,104,Drama,7.7,94,15.63
2060,815,Gravity,Alfonso CuarÃ³n,2013,91,Drama,7.7,96,274.09
2061,815,Gravity,Alfonso CuarÃ³n,2013,91,Ciencia Ficción,7.7,96,274.09
2062,815,Gravity,Alfonso CuarÃ³n,2013,91,Thriller,7.7,96,274.09
2063,816,Donnie Brasco,Mike Newell,1997,127,Biografía,7.7,76,41.91
2064,816,Donnie Brasco,Mike Newell,1997,127,Crimen,7.7,76,41.91
2065,816,Donnie Brasco,Mike Newell,1997,127,Drama,7.7,76,41.91
2066,817,The Trial of the Chicago 7,Aaron Sorkin,2020,129,Drama,7.7,76,0.0
2067,817,The Trial of the Chicago 7,Aaron Sorkin,2020,129,Historia,7.7,76,0.0
2068,817,The Trial of the Chicago 7,Aaron Sorkin,2020,129,Thriller,7.7,76,0.0
2069,818,As Good as It Gets,James L. Brooks,1997,139,Comedia,7.7,67,148.48
2070,818,As Good as It Gets,James L. Brooks,1997,139,Drama,7.7,67,148.48
2071,818,As Good as It Gets,James L. Brooks,1997,139,Romance,7.7,67,148.48
2072,819,Road to Perdition,Sam Mendes,2002,117,Crimen,7.7,72,104.45
2073,819,Road to Perdition,Sam Mendes,2002,117,Drama,7.7,72,104.45
2074,819,Road to Perdition,Sam Mendes,2002,117,Thriller,7.7,72,104.45
2075,820,The Boondock Saints,Troy Duffy,1999,108,Acción,7.7,44,0.03
2076,820,The Boondock Saints,Troy Duffy,1999,108,Thriller,7.7,44,0.03
2077,821,Naked,Mike Leigh,1993,131,Comedia,7.7,85,1.77
2078,821,Naked,Mike Leigh,1993,131,Drama,7.7,85,1.77
2079,822,Empire of the Sun,Steven Spielberg,1987,153,Drama,7.7,62,22.24
2080,822,Empire of the Sun,Steven Spielberg,1987,153,Guerra,7.7,62,22.24
2081,823,The Color Purple,Steven Spielberg,1985,154,Drama,7.7,78,98.47
2082,824,Sound of Metal,Darius Marder,2019,120,Drama,7.7,82,0.0
2083,824,Sound of Metal,Darius Marder,2019,120,Musica,7.7,82,0.0
2084,825,When Harry Met Sally...,Rob Reiner,1989,95,Comedia,7.7,76,92.82
2085,825,When Harry Met Sally...,Rob Reiner,1989,95,Drama,7.7,76,92.82
2086,825,When Harry Met Sally...,Rob Reiner,1989,95,Romance,7.7,76,92.82
2087,826,The Boy in the Striped Pajamas,Mark Herman,2008,94,Drama,7.7,55,9.03
2088,826,The Boy in the Striped Pajamas,Mark Herman,2008,94,Guerra,7.7,55,9.03
2089,827,A Man Called Ove,Hannes Holm,2015,116,Comedia,7.7,70,3.48
2090,827,A Man Called Ove,Hannes Holm,2015,116,Drama,7.7,70,3.48
2091,827,A Man Called Ove,Hannes Holm,2015,116,Romance,7.7,70,3.48
2092,828,Star Trek Into Darkness,J.J. Abrams,2013,132,Acción,7.7,72,228.78
2093,828,Star Trek Into Darkness,J.J. Abrams,2013,132,Aventura,7.7,72,228.78
2094,828,Star Trek Into Darkness,J.J. Abrams,2013,132,Ciencia Ficción,7.7,72,228.78
2095,829,Fried Green Tomatoes,Jon Avnet,1991,130,Drama,7.7,64,82.42
2096,830,Kung Fu Hustle,Stephen Chow,2004,99,Acción,7.7,78,17.11
2097,830,Kung Fu Hustle,Stephen Chow,2004,99,Comedia,7.7,78,17.11
2098,830,Kung Fu Hustle,Stephen Chow,2004,99,Fantasía,7.7,78,17.11
2099,831,Dirty Harry,Don Siegel,1971,102,Acción,7.7,87,35.9
2100,831,Dirty Harry,Don Siegel,1971,102,Crimen,7.7,87,35.9
2101,831,Dirty Harry,Don Siegel,1971,102,Thriller,7.7,87,35.9
2102,832,Serpico,Sidney Lumet,1973,130,Biografía,7.7,81,29.8
2103,832,Serpico,Sidney Lumet,1973,130,Crimen,7.7,81,29.8
2104,832,Serpico,Sidney Lumet,1973,130,Drama,7.7,81,29.8
2105,833,Detachment,Tony Kaye,2011,98,Drama,7.7,52,0.07
2106,834,Happiness,Todd Solondz,1998,134,Comedia,7.7,81,2.81
2107,834,Happiness,Todd Solondz,1998,134,Drama,7.7,81,2.81
2108,835,Being John Malkovich,Spike Jonze,1999,113,Comedia,7.7,90,22.86
2109,835,Being John Malkovich,Spike Jonze,1999,113,Drama,7.7,90,22.86
2110,835,Being John Malkovich,Spike Jonze,1999,113,Fantasía,7.7,90,22.86
2111,836,The Theory of Everything,James Marsh,2014,123,Biografía,7.7,71,35.89
2112,836,The Theory of Everything,James Marsh,2014,123,Drama,7.7,71,35.89
2113,836,The Theory of Everything,James Marsh,2014,123,Romance,7.7,71,35.89
2114,837,The Dirty Dozen,Robert Aldrich,1967,150,Acción,7.7,73,45.3
2115,837,The Dirty Dozen,Robert Aldrich,1967,150,Aventura,7.7,73,45.3
2116,837,The Dirty Dozen,Robert Aldrich,1967,150,Guerra,7.7,73,45.3
2117,838,Lucky Number Slevin,Paul McGuigan,2006,110,Crimen,7.7,53,22.49
2118,838,Lucky Number Slevin,Paul McGuigan,2006,110,Drama,7.7,53,22.49
2119,838,Lucky Number Slevin,Paul McGuigan,2006,110,Thriller,7.7,53,22.49
2120,839,Adaptation.,Spike Jonze,2002,115,Comedia,7.7,83,22.25
2121,839,Adaptation.,Spike Jonze,2002,115,Drama,7.7,83,22.25
2122,840,Clerks,Kevin Smith,1994,92,Comedia,7.7,70,3.15
2123,841,The Longest Day,Ken Annakin,1962,178,Acción,7.7,75,39.1
2124,841,The Longest Day,Ken Annakin,1962,178,Drama,7.7,75,39.1
2125,841,The Longest Day,Ken Annakin,1962,178,Historia,7.7,75,39.1
2126,842,This Is England,Shane Meadows,2006,101,Crimen,7.7,86,0.33
2127,842,This Is England,Shane Meadows,2006,101,Drama,7.7,86,0.33
2128,843,Flipped,Rob Reiner,2010,90,Comedia,7.7,45,1.75
2129,843,Flipped,Rob Reiner,2010,90,Drama,7.7,45,1.75
2130,843,Flipped,Rob Reiner,2010,90,Romance,7.7,45,1.75
2131,844,The Name of the Rose,Jean-Jacques Annaud,1986,130,Drama,7.7,54,7.15
2132,844,The Name of the Rose,Jean-Jacques Annaud,1986,130,Misterio,7.7,54,7.15
2133,844,The Name of the Rose,Jean-Jacques Annaud,1986,130,Thriller,7.7,54,7.15
2134,845,Goldfinger,Guy Hamilton,1964,110,Acción,7.7,87,51.08
2135,845,Goldfinger,Guy Hamilton,1964,110,Aventura,7.7,87,51.08
2136,845,Goldfinger,Guy Hamilton,1964,110,Thriller,7.7,87,51.08
2137,846,Ordinary People,Robert Redford,1980,124,Drama,7.7,86,54.8
"2138,847,""South Park: Bigger, Longer & Uncut"",Trey Parker,1999,81,Animación,7.7,73,52.04"
"2139,847,""South Park: Bigger, Longer & Uncut"",Trey Parker,1999,81,Comedia,7.7,73,52.04"
"2140,847,""South Park: Bigger, Longer & Uncut"",Trey Parker,1999,81,Fantasía,7.7,73,52.04"
2141,848,Bonnie and Clyde,Arthur Penn,1967,111,Acción,7.7,86,0.0
2142,848,Bonnie and Clyde,Arthur Penn,1967,111,Biografía,7.7,86,0.0
2143,848,Bonnie and Clyde,Arthur Penn,1967,111,Crimen,7.7,86,0.0
2144,849,The Verdict,Sidney Lumet,1982,129,Drama,7.7,77,54.0
2145,850,The Great Beauty,Paolo Sorrentino,2013,141,Drama,7.7,86,2.85
2146,851,Malcolm X,Spike Lee,1992,202,Biografía,7.7,73,48.17
2147,851,Malcolm X,Spike Lee,1992,202,Drama,7.7,73,48.17
2148,851,Malcolm X,Spike Lee,1992,202,Historia,7.7,73,48.17
2149,852,Billy Elliot,Stephen Daldry,2000,110,Drama,7.7,74,22.0
2150,852,Billy Elliot,Stephen Daldry,2000,110,Musica,7.7,74,22.0
2151,853,Miller's Crossing,Joel Coen,1990,115,Crimen,7.7,66,5.08
2152,853,Miller's Crossing,Joel Coen,1990,115,Drama,7.7,66,5.08
2153,853,Miller's Crossing,Joel Coen,1990,115,Thriller,7.7,66,5.08
2154,854,Paprika,Satoshi Kon,2006,90,Animación,7.7,81,0.88
2155,854,Paprika,Satoshi Kon,2006,90,Drama,7.7,81,0.88
2156,854,Paprika,Satoshi Kon,2006,90,Fantasía,7.7,81,0.88
2157,855,The Wind Rises,Hayao Miyazaki,2013,126,Animación,7.7,83,5.21
2158,855,The Wind Rises,Hayao Miyazaki,2013,126,Biografía,7.7,83,5.21
2159,855,The Wind Rises,Hayao Miyazaki,2013,126,Drama,7.7,83,5.21
2160,856,Ray,Taylor Hackford,2004,152,Biografía,7.7,73,75.33
2161,856,Ray,Taylor Hackford,2004,152,Drama,7.7,73,75.33
2162,856,Ray,Taylor Hackford,2004,152,Musica,7.7,73,75.33
2163,857,Roma,Alfonso CuarÃ³n,2018,135,Drama,7.7,96,0.0
2164,858,Joint Security Area,Park Chan-wook,2000,110,Acción,7.7,58,0.0
2165,858,Joint Security Area,Park Chan-wook,2000,110,Drama,7.7,58,0.0
2166,858,Joint Security Area,Park Chan-wook,2000,110,Thriller,7.7,58,0.0
2167,859,Run Lola Run,Tom Tykwer,1998,80,Acción,7.7,77,7.27
2168,859,Run Lola Run,Tom Tykwer,1998,80,Crimen,7.7,77,7.27
2169,859,Run Lola Run,Tom Tykwer,1998,80,Thriller,7.7,77,7.27
2170,860,Belle de Jour,Luis BuÃ±uel,1967,100,Drama,7.7,0,0.03
2171,860,Belle de Jour,Luis BuÃ±uel,1967,100,Romance,7.7,0,0.03
2172,861,The Last Emperor,Bernardo Bertolucci,1987,163,Biografía,7.7,76,43.98
2173,861,The Last Emperor,Bernardo Bertolucci,1987,163,Drama,7.7,76,43.98
2174,861,The Last Emperor,Bernardo Bertolucci,1987,163,Historia,7.7,76,43.98
2175,862,Hard Boiled,John Woo,1992,128,Acción,7.7,0,0.0
2176,862,Hard Boiled,John Woo,1992,128,Crimen,7.7,0,0.0
2177,862,Hard Boiled,John Woo,1992,128,Thriller,7.7,0,0.0
2178,863,Kubo and the Two Strings,Travis Knight,2016,101,Animación,7.7,84,48.02
2179,863,Kubo and the Two Strings,Travis Knight,2016,101,Acción,7.7,84,48.02
2180,863,Kubo and the Two Strings,Travis Knight,2016,101,Aventura,7.7,84,48.02
2181,864,Fantastic Planet,RenÃ© Laloux,1973,72,Animación,7.7,73,0.19
2182,864,Fantastic Planet,RenÃ© Laloux,1973,72,Ciencia Ficción,7.7,73,0.19
2183,865,The Man from Nowhere,Jeong-beom Lee,2010,119,Acción,7.7,0,0.01
2184,865,The Man from Nowhere,Jeong-beom Lee,2010,119,Crimen,7.7,0,0.01
2185,865,The Man from Nowhere,Jeong-beom Lee,2010,119,Drama,7.7,0,0.01
2186,866,Mother,Bong Joon Ho,2009,129,Crimen,7.7,79,0.55
2187,866,Mother,Bong Joon Ho,2009,129,Drama,7.7,79,0.55
2188,866,Mother,Bong Joon Ho,2009,129,Misterio,7.7,79,0.55
2189,867,Badlands,Terrence Malick,1973,94,Acción,7.7,93,0.0
2190,867,Badlands,Terrence Malick,1973,94,Crimen,7.7,93,0.0
2191,867,Badlands,Terrence Malick,1973,94,Drama,7.7,93,0.0
2192,868,The African Queen,John Huston,1951,105,Aventura,7.7,91,0.54
2193,868,The African Queen,John Huston,1951,105,Drama,7.7,91,0.54
2194,868,The African Queen,John Huston,1951,105,Romance,7.7,91,0.54
2195,869,Open Your Eyes,Alejandro AmenÃ¡bar,1997,119,Drama,7.7,0,0.37
2196,869,Open Your Eyes,Alejandro AmenÃ¡bar,1997,119,Misterio,7.7,0,0.37
2197,869,Open Your Eyes,Alejandro AmenÃ¡bar,1997,119,Ciencia Ficción,7.7,0,0.37
2198,870,Beasts of No Nation,Cary Joji Fukunaga,2015,137,Drama,7.7,79,0.08
2199,870,Beasts of No Nation,Cary Joji Fukunaga,2015,137,Guerra,7.7,79,0.08
2200,871,Finding Neverland,Marc Forster,2004,106,Biografía,7.7,67,51.68
2201,871,Finding Neverland,Marc Forster,2004,106,Drama,7.7,67,51.68
2202,871,Finding Neverland,Marc Forster,2004,106,Familiar,7.7,67,51.68
2203,872,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,2015,105,Comedia,7.7,74,6.74
2204,872,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,2015,105,Drama,7.7,74,6.74
2205,872,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,2015,105,Romance,7.7,74,6.74
2206,873,The Quiet Man,John Ford,1952,129,Comedia,7.7,85,10.55
2207,873,The Quiet Man,John Ford,1952,129,Drama,7.7,85,10.55
2208,873,The Quiet Man,John Ford,1952,129,Romance,7.7,85,10.55
2209,874,Happy Together,Kar-Wai Wong,1997,96,Drama,7.7,70,0.19
2210,874,Happy Together,Kar-Wai Wong,1997,96,Romance,7.7,70,0.19
2211,875,Breathless,Jean-Luc Godard,1960,90,Crimen,7.7,0,0.34
2212,875,Breathless,Jean-Luc Godard,1960,90,Drama,7.7,0,0.34
2213,876,Black Book,Paul Verhoeven,2006,145,Drama,7.7,71,4.4
2214,876,Black Book,Paul Verhoeven,2006,145,Thriller,7.7,71,4.4
2215,876,Black Book,Paul Verhoeven,2006,145,Guerra,7.7,71,4.4
2216,877,Short Cuts,Robert Altman,1993,188,Comedia,7.7,81,6.11
2217,877,Short Cuts,Robert Altman,1993,188,Drama,7.7,81,6.11
2218,878,Hamlet,Kenneth Branagh,1996,242,Drama,7.7,0,4.41
2219,879,Fantasia,James Algar,1940,124,Animación,7.7,96,76.41
2220,879,Fantasia,James Algar,1940,124,Familiar,7.7,96,76.41
2221,879,Fantasia,James Algar,1940,124,Fantasía,7.7,96,76.41
2222,880,Nebraska,Alexander Payne,2013,115,Drama,7.7,86,17.65
2223,881,The Double Life of VÃ©ronique,Krzysztof Kieslowski,1991,98,Drama,7.7,86,2.0
2224,881,The Double Life of VÃ©ronique,Krzysztof Kieslowski,1991,98,Fantasía,7.7,86,2.0
2225,881,The Double Life of VÃ©ronique,Krzysztof Kieslowski,1991,98,Musica,7.7,86,2.0
2226,882,Zulu,Cy Endfield,1964,138,Drama,7.7,77,0.0
2227,882,Zulu,Cy Endfield,1964,138,Historia,7.7,77,0.0
2228,882,Zulu,Cy Endfield,1964,138,Guerra,7.7,77,0.0
2229,883,Waking Life,Richard Linklater,2001,99,Animación,7.7,84,2.89
2230,883,Waking Life,Richard Linklater,2001,99,Drama,7.7,84,2.89
2231,883,Waking Life,Richard Linklater,2001,99,Fantasía,7.7,84,2.89
2232,884,Porco Rosso,Hayao Miyazaki,1992,94,Animación,7.7,83,0.0
2233,884,Porco Rosso,Hayao Miyazaki,1992,94,Aventura,7.7,83,0.0
2234,884,Porco Rosso,Hayao Miyazaki,1992,94,Comedia,7.7,83,0.0
2235,885,The Vanishing,George Sluizer,1988,107,Misterio,7.7,0,0.0
2236,885,The Vanishing,George Sluizer,1988,107,Thriller,7.7,0,0.0
2237,886,Invasion of the Body Snatchers,Don Siegel,1956,80,Drama,7.7,92,0.0
2238,886,Invasion of the Body Snatchers,Don Siegel,1956,80,Terror,7.7,92,0.0
2239,886,Invasion of the Body Snatchers,Don Siegel,1956,80,Ciencia Ficción,7.7,92,0.0
2240,887,When Marnie Was There,Hiromasa Yonebayashi,2014,103,Animación,7.7,72,0.77
2241,887,When Marnie Was There,Hiromasa Yonebayashi,2014,103,Drama,7.7,72,0.77
2242,887,When Marnie Was There,Hiromasa Yonebayashi,2014,103,Familiar,7.7,72,0.77
2243,888,Hedwig and the Angry Inch,John Cameron Mitchell,2001,95,Comedia,7.7,85,3.03
2244,888,Hedwig and the Angry Inch,John Cameron Mitchell,2001,95,Drama,7.7,85,3.03
2245,888,Hedwig and the Angry Inch,John Cameron Mitchell,2001,95,Musica,7.7,85,3.03
2246,889,Perfect Strangers,Paolo Genovese,2016,96,Comedia,7.7,0,0.0
2247,889,Perfect Strangers,Paolo Genovese,2016,96,Drama,7.7,0,0.0
2248,890,A Man for All Seasons,Fred Zinnemann,1966,120,Biografía,7.7,72,28.35
2249,890,A Man for All Seasons,Fred Zinnemann,1966,120,Drama,7.7,72,28.35
2250,890,A Man for All Seasons,Fred Zinnemann,1966,120,Historia,7.7,72,28.35
2251,891,Night on Earth,Jim Jarmusch,1991,129,Comedia,7.7,68,2.02
2252,891,Night on Earth,Jim Jarmusch,1991,129,Drama,7.7,68,2.02
2253,892,Black Narcissus,Michael Powell,1947,101,Drama,7.7,86,0.0
2254,893,The Broken Circle Breakdown,Felix van Groeningen,2012,111,Drama,7.7,70,0.18
2255,893,The Broken Circle Breakdown,Felix van Groeningen,2012,111,Musica,7.7,70,0.18
2256,893,The Broken Circle Breakdown,Felix van Groeningen,2012,111,Romance,7.7,70,0.18
2257,894,The Triplets of Belleville,Sylvain Chomet,2003,80,Animación,7.7,91,7.0
2258,894,The Triplets of Belleville,Sylvain Chomet,2003,80,Aventura,7.7,91,7.0
2259,894,The Triplets of Belleville,Sylvain Chomet,2003,80,Comedia,7.7,91,7.0
2260,895,Good Bye Lenin!,Wolfgang Becker,2003,121,Comedia,7.7,68,4.06
2261,895,Good Bye Lenin!,Wolfgang Becker,2003,121,Drama,7.7,68,4.06
2262,895,Good Bye Lenin!,Wolfgang Becker,2003,121,Romance,7.7,68,4.06
2263,896,The Little Prince,Mark Osborne,2015,108,Animación,7.7,70,1.34
2264,896,The Little Prince,Mark Osborne,2015,108,Aventura,7.7,70,1.34
2265,896,The Little Prince,Mark Osborne,2015,108,Drama,7.7,70,1.34
2266,897,Cape Fear,J. Lee Thompson,1962,106,Drama,7.7,76,0.0
2267,897,Cape Fear,J. Lee Thompson,1962,106,Thriller,7.7,76,0.0
2268,898,Scarface,Howard Hawks,1932,93,Acción,7.7,90,0.0
2269,898,Scarface,Howard Hawks,1932,93,Crimen,7.7,90,0.0
2270,898,Scarface,Howard Hawks,1932,93,Drama,7.7,90,0.0
2271,899,Marty,Delbert Mann,1955,90,Drama,7.7,0,0.0
2272,899,Marty,Delbert Mann,1955,90,Romance,7.7,0,0.0
2273,900,The Motorcycle Diaries,Walter Salles,2004,126,Aventura,7.7,75,16.78
2274,900,The Motorcycle Diaries,Walter Salles,2004,126,Biografía,7.7,75,16.78
2275,900,The Motorcycle Diaries,Walter Salles,2004,126,Drama,7.7,75,16.78
2276,901,The Lady Vanishes,Alfred Hitchcock,1938,96,Misterio,7.7,98,0.0
2277,901,The Lady Vanishes,Alfred Hitchcock,1938,96,Thriller,7.7,98,0.0
2278,902,Down by Law,Jim Jarmusch,1986,107,Comedia,7.7,75,1.44
2279,902,Down by Law,Jim Jarmusch,1986,107,Crimen,7.7,75,1.44
2280,902,Down by Law,Jim Jarmusch,1986,107,Drama,7.7,75,1.44
2281,903,The Caine Mutiny,Edward Dmytryk,1954,124,Drama,7.7,63,21.75
2282,903,The Caine Mutiny,Edward Dmytryk,1954,124,Guerra,7.7,63,21.75
2283,904,Frost/Nixon,Ron Howard,2008,122,Biografía,7.7,80,18.59
2284,904,Frost/Nixon,Ron Howard,2008,122,Drama,7.7,80,18.59
2285,904,Frost/Nixon,Ron Howard,2008,122,Historia,7.7,80,18.59
2286,905,Taste of Cherry,Abbas Kiarostami,1997,95,Drama,7.7,80,0.31
2287,906,Key Largo,John Huston,1948,100,Acción,7.7,0,0.0
2288,906,Key Largo,John Huston,1948,100,Crimen,7.7,0,0.0
2289,906,Key Largo,John Huston,1948,100,Drama,7.7,0,0.0
2290,907,The Salesman,Asghar Farhadi,2016,124,Drama,7.7,85,2.4
2291,907,The Salesman,Asghar Farhadi,2016,124,Thriller,7.7,85,2.4
2292,908,Confessions,Tetsuya Nakashima,2010,106,Drama,7.7,0,0.0
2293,908,Confessions,Tetsuya Nakashima,2010,106,Thriller,7.7,0,0.0
2294,909,Dreams,Akira Kurosawa,1990,119,Drama,7.7,0,1.96
2295,909,Dreams,Akira Kurosawa,1990,119,Fantasía,7.7,0,1.96
2296,910,The Experiment,Oliver Hirschbiegel,2001,120,Drama,7.7,60,0.14
2297,910,The Experiment,Oliver Hirschbiegel,2001,120,Thriller,7.7,60,0.14
2298,911,Evil,Mikael HÃ¥fstrÃ¶m,2003,113,Drama,7.7,61,0.02
2299,912,Adam's Apples,Anders Thomas Jensen,2005,94,Comedia,7.7,51,0.0
2300,912,Adam's Apples,Anders Thomas Jensen,2005,94,Crimen,7.7,51,0.0
2301,912,Adam's Apples,Anders Thomas Jensen,2005,94,Drama,7.7,51,0.0
2302,913,The Girl Who Leapt Through Time,Mamoru Hosoda,2006,98,Animación,7.7,66,0.0
2303,913,The Girl Who Leapt Through Time,Mamoru Hosoda,2006,98,Aventura,7.7,66,0.0
2304,913,The Girl Who Leapt Through Time,Mamoru Hosoda,2006,98,Comedia,7.7,66,0.0
2305,914,The Magdalene Sisters,Peter Mullan,2002,114,Drama,7.7,83,4.89
2306,915,After the Wedding,Susanne Bier,2006,120,Drama,7.7,78,0.41
2307,916,In America,Jim Sheridan,2002,105,Drama,7.7,76,15.54
2308,917,The Breadwinner,Nora Twomey,2017,94,Animación,7.7,78,0.31
2309,917,The Breadwinner,Nora Twomey,2017,94,Drama,7.7,78,0.31
2310,917,The Breadwinner,Nora Twomey,2017,94,Familiar,7.7,78,0.31
2311,918,Jules and Jim,FranÃ§ois Truffaut,1962,105,Drama,7.7,97,0.0
2312,918,Jules and Jim,FranÃ§ois Truffaut,1962,105,Romance,7.7,97,0.0
2313,919,Love and Death,Woody Allen,1975,85,Comedia,7.7,89,0.0
2314,919,Love and Death,Woody Allen,1975,85,Guerra,7.7,89,0.0
2315,920,Fireworks,Takeshi Kitano,1997,103,Crimen,7.7,83,0.23
2316,920,Fireworks,Takeshi Kitano,1997,103,Drama,7.7,83,0.23
2317,920,Fireworks,Takeshi Kitano,1997,103,Romance,7.7,83,0.23
2318,921,The Purple Rose of Cairo,Woody Allen,1985,82,Comedia,7.7,75,10.63
2319,921,The Purple Rose of Cairo,Woody Allen,1985,82,Fantasía,7.7,75,10.63
2320,921,The Purple Rose of Cairo,Woody Allen,1985,82,Romance,7.7,75,10.63
2321,922,The Muppet Christmas Carol,Brian Henson,1992,85,Comedia,7.7,64,27.28
2322,922,The Muppet Christmas Carol,Brian Henson,1992,85,Drama,7.7,64,27.28
2323,922,The Muppet Christmas Carol,Brian Henson,1992,85,Familiar,7.7,64,27.28
2324,923,The Past,Asghar Farhadi,2013,130,Drama,7.7,85,1.33
2325,923,The Past,Asghar Farhadi,2013,130,Misterio,7.7,85,1.33
